id,path,obj,dual_obj,load_time,calc_time,solver_time,python_time,iter_nr,NLP_runs,FNLP_runs,MIQP_runs,MILP_runs
45,fo8_ar2_1.nl,30.804159503700415,30.804159507905574,0.31750643998384476,14.519093215465546,15.118397050999999,14.427878735587,1,6,2,2,0
46,fo8_ar3_1.nl,23.9100533546735,23.9100533546735,0.31498399563133717,20.13399590086192,20.643921,20.039848048239946,1,6,1,2,0
47,fo8_ar4_1.nl,23.910053346676335,23.910053341152675,0.31425159610807896,19.368265294469893,20.016780344,19.277450915426016,1,6,2,2,0
48,fo8_ar5_1.nl,23.910053340539125,23.910053340539125,0.31387010496109724,22.772448084317148,23.223568362,22.671238369308412,1,5,0,2,0
49,fo9.nl,24.00549419465908,24.00549419465908,0.3872067825868726,28.732282812707126,29.037402582,28.05210821889341,1,6,3,2,0
50,fo9_ar25_1.nl,32.37499994716477,32.37499995283958,0.4818772478029132,94.21178931370378,93.08513655899999,148.82169197220355,2,10,4,3,0
51,fo9_ar2_1.nl,32.62499994703201,32.624999957016925,0.48970621544867754,58.79642831441015,58.847089312,58.13375864550471,1,5,0,2,0
52,fo9_ar3_1.nl,24.815476131722832,24.815476131722832,0.4882030328735709,32.60990824364126,32.657566939,31.963258284144104,1,6,3,2,0
53,fo9_ar4_1.nl,24.430719801395345,24.430719801395345,0.4909641304984689,41.27639950904995,41.392830000000004,40.62607621587813,1,5,1,2,0
54,fo9_ar5_1.nl,24.85846145601734,24.85846145601734,0.48608719278126955,38.100516368635,38.098894605000005,37.45740462653339,1,5,3,2,0
55,gear2.nl,1.3811436508962303e-06,3.3429067971753844e-05,0.02375939767807722,0.0802550595253706,0.143136,0.08250315766781569,1,6,0,2,0
56,gear3.nl,2.72645059771712e-08,2.6399792310885495e-05,0.012204849161207676,0.0442768894135952,0.048241000000000006,0.04898050334304571,1,4,0,2,0
57,jit1.nl,173982.61006293277,173345.3768308797,0.017750455997884274,0.0496938256546855,0.11151799999999999,0.051091515459120274,1,3,0,2,0
58,m3.nl,37.79999956991859,37.79999956991859,0.022331999614834785,0.14848758652806282,0.50995,0.11377212312072515,1,5,0,2,0
59,m6.nl,82.28551760784383,82.28551760784383,0.09738949779421091,0.49568289145827293,0.7756857070000001,0.32892916537821293,1,4,0,2,0
60,m7.nl,106.75687555085169,106.75687555085169,0.15867348480969667,0.7407365255057812,0.8880705099999999,0.4824402341619134,1,5,0,2,0
61,m7_ar25_1.nl,143.5849968326451,143.58499691440977,0.19437906611710787,0.7398230228573084,0.9595459999999999,0.4975782549008727,1,5,0,2,0
62,m7_ar2_1.nl,190.23499652432238,190.23499652432238,0.19636032730340958,1.0248496774584055,1.2064940000000002,0.7949056774377823,1,2,0,2,0
63,m7_ar3_1.nl,168.03795648233663,168.03795648233663,0.19468468241393566,1.2233548890799284,1.6358349900000002,0.9905158244073391,1,6,4,2,0
64,m7_ar4_1.nl,106.75687596541079,106.75687596472984,0.1958713512867689,1.2998693296685815,1.4955037329999998,1.0522050354629755,1,6,2,2,0
65,m7_ar5_1.nl,106.46000474068518,106.4600047411874,0.19602992199361324,1.713564345613122,2.0869130000000005,1.4791684038937092,1,6,1,2,0
66,no7_ar25_1.nl,107.81530521596736,107.81530521596736,0.19711610861122608,25.89052588865161,25.726095581,39.26128905918449,2,11,5,3,0
67,no7_ar2_1.nl,107.81530513262845,107.81530513262845,0.19639723375439644,6.83184518199414,7.116883111,6.579114728607237,1,6,0,2,0
68,no7_ar3_1.nl,111.2464713518303,111.2464713518303,0.1954925088211894,35.11867704894394,34.92894457499999,51.5893351752311,2,11,9,3,0
69,no7_ar4_1.nl,98.88346249616097,98.88346249616097,0.19717597775161266,57.56864428240806,55.98190880799999,125.7836377741769,4,21,15,5,0
70,no7_ar5_1.nl,101.95009531061119,101.95009531061119,0.19923764187842607,10.896789459511638,11.285399648999999,10.372109611518681,1,6,4,2,0
71,nvs20.nl,230.92216293970984,270.5135798912582,0.01988472416996956,0.046073262579739094,0.063626,0.049563330598175526,1,3,0,2,0
72,o7.nl,-inf,FAILED,"Ubg < g(x*,p) - tol:
[2.40271986e-04 9.43224222e-04 1.14675056e-01 3.74095511e-01
 7.57493043e-03 2.35446895e-02 2.08717677e-01 2.82395717e-01
 5.68906622e-01 1.80107529e-01 7.81095431e-01 2.24499152e-01]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 12, 13]),)"
73,o7_2.nl,124.03107430990612,124.03107434506282,0.1606700485572219,108.38438467029482,107.88276827199999,165.39457287453115,3,14,10,4,0
74,o7_ar25_1.nl,140.4119572932655,140.4119572932655,0.1977293575182557,50.69236777815968,51.12511082200001,50.389980651438236,1,6,4,2,0
75,o7_ar2_1.nl,140.4119573047369,140.41195731502478,0.19675866980105639,35.51988657657057,35.714129,35.26350431423634,1,6,0,2,0
76,o7_ar3_1.nl,-inf,FAILED,"Ubg < g(x*,p) - tol:
[5.90136533e-01 5.97133511e-01 1.23677156e-01 1.85261659e-01
 1.11967509e-01 1.47268825e-01 4.95227059e-03 1.33880445e-02
 1.21496879e-05 3.38351074e-06 2.86468972e-01 4.30698761e-01
 4.11061467e-05 9.98330025e-03 4.11061467e-05 4.06767643e-07
 9.98470701e-03 9.98470701e-03]
for indices:
(array([  2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,  13,  49,
       140, 230, 232, 251, 268]),)"
77,o7_ar4_1.nl,-inf,FAILED,"Ubg < g(x*,p) - tol:
[3.83058530e-03 1.40665014e-02 5.25645065e-01 2.39437920e-01
 3.73861938e-02 8.41005530e-02 9.88168071e-03 1.29087960e-02
 7.47720994e-05 2.97814446e-04 8.44393796e-02 2.71894166e-02
 7.48746038e-05 2.98218702e-04]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13]),)"
78,o7_ar5_1.nl,-inf,FAILED,"Ubx > x* for indices:
[[10  0]]
Ubg < g(x*,p) - tol:
[2.20490753e+00 2.16346260e+00 3.06773878e-01 6.93418585e-01
 1.49562375e-08 4.07508591e-06 3.06773878e-01 6.93418586e-01
 1.07718069e-06]
for indices:
(array([ 0,  1,  8,  9, 10, 11, 12, 13, 70]),)"
79,o8_ar4_1.nl,247.67235805044837,247.67235805044837,0.3161747772246599,151.78438532724977,152.34009034000005,150.56916343607008,1,6,3,2,0
80,o9_ar4_1.nl,-inf,FAILED,"Ubg < g(x*,p) - tol:
[9.86015008e-03 3.44348024e-02 8.31823836e-01 4.61368229e-01
 2.64176232e-04 1.03949484e-03 7.84809867e-01 6.88054456e-01
 1.34987684e+00 1.34994492e+00 7.04713268e-02 2.53058773e-02
 7.72746883e-01 6.79743566e-01 2.29236487e-07 1.40000150e-05
 2.29236483e-07]
for indices:
(array([  0,   1,   4,   5,   6,   7,  10,  11,  12,  13,  14,  15,  16,
        17,  54, 233, 278]),)"
81,p_ball_10b_5p_2d_h.nl,18.759492848706937,18.759492848706937,0.32419903855770826,40.699021212756634,2.7610250880000007,168.57491799257696,15,34,13,16,0
82,p_ball_10b_5p_3d_h.nl,44.004216501016806,44.004216501016806,0.5676659382879734,115.6764692235738,10.291070804999999,565.2894625253975,19,58,19,20,0
83,p_ball_10b_5p_4d_h.nl,71.51757097975754,71.51757097975754,0.847518247552216,217.75994720309973,20.774534180000003,1125.4172441391274,21,69,30,22,0
84,p_ball_10b_7p_3d_h.nl,113.78252552846158,113.78252546546693,1.2221644315868616,226.22163552511483,85.72124166200004,897.9102524397895,16,59,52,17,0
85,p_ball_15b_5p_2d_h.nl,6.59986748355395,6.59986748355395,0.626129643060267,115.867581657134,5.078002874,562.770426005125,19,35,14,20,0
86,p_ball_20b_5p_2d_h.nl,9.686953396953506,0.0,1.0372761385515332,313.76598070561886,6.526011533,1880.495097855106,25,36,25,26,0
87,p_ball_20b_5p_3d_h.nl,38.8928948393168,0.0,1.824110354296863,326.00003798957914,12.603754686000004,1339.1378823257983,22,44,36,23,0
88,p_ball_30b_5p_2d_h.nl,4.388234447981367,5.417888360170764e-14,2.1568310987204313,336.34480293188244,8.574760815000001,1222.0104454867542,22,32,20,23,0
89,portfol_buyin.nl,0.03045885654931061,0.02829024469235643,0.05739293899387121,0.039626860059797764,0.035209,0.042428706772625446,1,2,0,2,0
90,portfol_card.nl,0.03968433597748165,0.03093828811845734,0.02381763979792595,0.050946369767189026,0.043676,0.05202928185462952,1,3,0,2,0
91,portfol_roundlot.nl,-inf,FAILED,"Error in Function::call for 'benders_constraint_0' [MXFunction] at .../casadi/core/function.cpp:1432:
Error in Function::call for 'benders_constraint_0' [MXFunction] at .../casadi/core/function.cpp:361:
Error in Function::operator() for 'benders_constraint_0_qpsol' [GurobiInterface] at .../casadi/core/function.cpp:1513:
.../casadi/interfaces/gurobi/gurobi_interface.cpp:371: Assertion ""!flag"" failed:
Element 0 of a double array is Nan or Inf."
92,prob10.nl,3.4455037882283115,3.4455037882283115,0.03416409436613321,0.05050051212310791,0.019753000000000003,0.0696770865470171,1,3,0,2,0
93,ravempb.nl,269590.2148658474,269590.2148658474,0.14825396053493023,1.579853025265038,1.6963025619999996,1.6902031088247895,2,7,3,3,0
94,sssd08-04.nl,203282.75537879742,203282.75537879742,0.0404299795627594,0.25664778891950846,1.014216,0.271981667727232,2,6,0,3,0
95,sssd12-05.nl,308879.22980721237,308879.22980721237,0.06638239044696093,0.349234065040946,0.9820829999999999,0.4483167612925172,2,10,0,3,0
96,sssd15-04.nl,208844.24894348416,208844.24894348416,0.06178299058228731,0.20693552494049072,0.5884550000000001,0.19619675539433956,1,4,0,2,0
97,sssd15-06.nl,624230.8179685622,624230.8179685622,0.12664971593767405,0.6488236309960485,1.1945441589999999,0.9783662827685475,3,11,0,4,0
98,sssd15-08.nl,687691.949988223,687691.949988223,0.24296375922858715,0.5966350706294179,1.1204621329999997,0.7839562455192208,2,10,0,3,0
99,sssd16-07.nl,434070.58663592837,434070.58663592837,0.2058450924232602,1.787236750125885,2.179600812,4.316393552348018,4,14,0,5,0
100,sssd18-06.nl,445695.9521749801,445695.9521749801,0.1723597189411521,0.5453544612973928,1.1262059999999998,0.6061144862323999,2,10,0,3,0
101,sssd18-08.nl,1042959.5294026469,1042959.5294026469,0.3686441034078598,0.6201368616893888,1.173735267,0.7069865763187408,2,11,0,3,0
102,sssd20-04.nl,351153.11483436776,351153.11483436776,0.09137181844562292,0.24628236703574657,0.6803810000000001,0.2301329243928194,1,6,0,2,0
103,sssd20-08.nl,490795.98594477854,490795.98594477854,0.4729442885145545,2.7674001464620233,3.0979901960000005,8.970329038798809,5,21,0,6,0
104,sssd22-08.nl,527149.9898463573,527149.9898463573,0.6084371972829103,2.8585824174806476,3.027331671,8.388817396014929,5,23,0,6,0
105,sssd25-04.nl,307071.7443586585,307071.7443586585,0.13006260804831982,0.216920911334455,0.6659809999999999,0.2043886985629797,1,4,0,2,0
106,sssd25-08.nl,484626.62941934366,484626.62941934366,0.869175661355257,3.858227228745818,4.107059164000001,13.242550956085324,5,23,0,6,0
107,st_e14.nl,4.579582373600571,5.711850069441182,0.02867094986140728,0.06943576782941818,0.048672999999999994,0.09353830479085445,2,4,0,3,0
108,stockcycle.nl,138613.84292365523,140093.26428993477,8.96837714035064,0.34580881893634796,0.6216494060000002,0.3312018848955631,1,5,0,2,0
109,synthes1.nl,6.009758726704932,6.009758726704932,0.027493917383253574,0.06284578423947096,0.045555000000000005,0.09921906795352697,2,4,0,3,0
110,synthes2.nl,73.03531205058363,73.03531205058363,0.014909973368048668,0.07638049032539129,0.05448599999999999,0.11663313116878271,2,4,0,3,0
111,synthes3.nl,68.00974074385655,74.22249484085977,0.01895016897469759,0.0842881491407752,0.131355,0.07704366184771061,1,5,0,2,0
112,tls2.nl,5.299999919921546,5.300000000000001,0.02848010789602995,0.5840421095490456,0.383859525,1.8185060061514378,5,19,17,6,0
113,tls4.nl,8.29999991632558,8.29999991632558,0.10903941933065653,52.79118374735117,24.109619685,634.499149825424,35,156,154,36,0
114,tls5.nl,-inf,FAILED,"Ubg < g(x*,p) - tol:
[5.99999534e+00 5.99999372e+00 2.99999463e+00 2.99999488e+00
 6.85295163e-14 9.90974063e-15 1.70151680e-14 1.39778012e-16
 1.39778012e-16]
for indices:
(array([ 0,  1,  3,  4, 47, 48, 53, 56, 64]),)"
115,tls6.nl,-inf,FAILED,"Integer infeasible: [] (array([], dtype=int64),)"
